Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.261671,1.181817,0.005506,0.002545
1.262478,1.181037,0.005414,0.002489
1.262730,1.181574,0.005483,0.002513
1.262828,1.181857,0.005467,0.002533
1.263084,1.183948,0.005453,0.002550
1.263505,1.185265,0.005394,0.002565
1.263617,1.185684,0.005388,0.002578
1.263821,1.187225,0.005437,0.002589
1.264011,1.189222,0.005494,0.002683
1.264414,1.189549,0.005498,0.002686
1.264599,1.190125,0.005446,0.002644
1.265513,1.190404,0.005449,0.002693
1.267156,1.191130,0.005561,0.002787
1.266961,1.191798,0.005565,0.002835
1.267416,1.192251,0.005527,0.002884
1.267562,1.193345,0.005530,0.002888
1.268108,1.194590,0.005574,0.002983
1.267945,1.195275,0.005577,0.003032
1.267986,1.198080,0.005635,0.003035
1.268193,1.198818,0.005638,0.003038
1.268841,1.199241,0.005682,0.002995
1.269072,1.200827,0.005740,0.003044
1.269290,1.201306,0.005743,0.003094
1.269351,1.201775,0.005747,0.003144
1.269549,1.202477,0.005750,0.003287
1.269636,1.203022,0.005904,0.003431
1.269945,1.203683,0.006017,0.003574
1.270096,1.204990,0.005966,0.003625
1.270144,1.207042,0.005859,0.003675
1.270316,1.210006,0.005807,0.003679
1.270919,1.211418,0.005769,0.003777
1.271910,1.212069,0.005827,0.003734
1.272105,1.212704,0.005830,0.003738
1.272324,1.213372,0.005737,0.003835
1.272797,1.214083,0.005795,0.003885
1.273573,1.215314,0.005909,0.004029
1.273798,1.217275,0.006009,0.004080
1.274210,1.218746,0.006165,0.004179
1.274354,1.219037,0.006224,0.004231
1.274685,1.220377,0.006325,0.004189
1.274794,1.221800,0.006425,0.004147
1.274291,1.222594,0.006471,0.004105
1.274721,1.224611,0.006530,0.004157
1.275570,1.227324,0.006491,0.004208
1.275190,1.229530,0.006549,0.004308
1.275310,1.230377,0.006649,0.004314
1.274924,1.231358,0.006806,0.004460
1.274962,1.232654,0.006865,0.004512
1.275170,1.234683,0.007021,0.004421
1.275859,1.237485,0.006969,0.004473
1.276276,1.238811,0.006917,0.004526
1.276257,1.240354,0.006922,0.004627
1.276814,1.241790,0.006717,0.004632
1.277428,1.244565,0.006665,0.004589
1.277268,1.246907,0.006726,0.004691
1.277281,1.248431,0.006786,0.004792
1.277519,1.249316,0.006748,0.004893
1.277362,1.250941,0.006850,0.004851
1.277883,1.253610,0.007147,0.004807
