Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.261671,1.181817,0.003863,0.000820
1.262215,1.180965,0.003865,0.000956
1.262548,1.181208,0.003948,0.000974
1.262548,1.181208,0.003942,0.000989
1.263513,1.181920,0.004006,0.000887
1.263933,1.182361,0.003997,0.000907
1.263933,1.182361,0.003990,0.000989
1.267141,1.185337,0.004039,0.001105
1.267277,1.186201,0.004097,0.001258
1.267938,1.187611,0.004155,0.001411
1.268516,1.187973,0.004158,0.001564
1.268856,1.188893,0.004216,0.001762
1.269180,1.189663,0.004316,0.001764
1.270537,1.190026,0.004415,0.001826
1.271416,1.190560,0.004418,0.001933
1.271416,1.190560,0.004422,0.001996
1.273036,1.191930,0.004480,0.002043
1.273400,1.191157,0.004525,0.002106
1.273794,1.191539,0.004625,0.002168
1.274361,1.191527,0.004574,0.002367
1.274869,1.192092,0.004577,0.002522
1.274869,1.192092,0.004677,0.002570
1.277123,1.195363,0.004778,0.002572
1.277879,1.195804,0.004879,0.002575
1.277879,1.195804,0.004828,0.002577
1.278838,1.197959,0.004831,0.002579
1.279589,1.199065,0.004835,0.002582
1.279589,1.199065,0.004840,0.002584
1.281101,1.201886,0.004845,0.002632
1.281248,1.202598,0.004848,0.002681
1.281248,1.202598,0.004907,0.002729
1.282749,1.208206,0.004953,0.002731
1.283469,1.209226,0.005069,0.002779
1.283469,1.209226,0.005073,0.002828
1.284623,1.212099,0.005077,0.002877
1.285084,1.213086,0.005136,0.002833
1.285807,1.215315,0.005197,0.002835
1.286245,1.215594,0.005202,0.002838
1.287743,1.216874,0.005109,0.002840
1.289059,1.217775,0.005112,0.002842
1.289556,1.219975,0.005172,0.002845
1.290266,1.222245,0.005274,0.002847
1.290542,1.224388,0.005391,0.002849
1.291542,1.226577,0.005354,0.002852
1.291972,1.227614,0.005357,0.002854
1.292253,1.229427,0.005404,0.002904
1.293503,1.231499,0.005522,0.002906
1.294617,1.232751,0.005528,0.002908
1.295773,1.233770,0.005433,0.002911
1.296440,1.234741,0.005436,0.002866
1.297048,1.235782,0.005483,0.002916
1.297048,1.235782,0.005545,0.003013
1.298481,1.239827,0.005607,0.003063
1.298995,1.241068,0.005554,0.003065
1.299814,1.241873,0.005657,0.003067
1.299640,1.242440,0.005761,0.003117
1.300676,1.245155,0.005823,0.003262
1.301394,1.247671,0.005715,0.003312
1.302558,1.250053,0.005662,0.003315
1.304240,1.250828,0.005766,0.003317
1.305020,1.251695,0.005827,0.003320
1.305409,1.252899,0.005876,0.003418
1.307494,1.255684,0.005768,0.003468
1.307494,1.255684,0.005829,0.003518
1.308735,1.257913,0.005990,0.003616
1.309036,1.258629,0.006153,0.003715
1.311087,1.260258,0.006259,0.003767
1.311853,1.262570,0.006265,0.003770
1.312462,1.265039,0.006326,0.003772
1.314082,1.266448,0.006331,0.003870
1.315012,1.267328,0.006437,0.003970
1.315906,1.270256,0.006487,0.003974
1.316860,1.271471,0.006607,0.003928
1.317155,1.272681,0.006769,0.003931
1.317721,1.274579,0.006774,0.004030
1.319042,1.276266,0.006939,0.004178
1.320452,1.277252,0.007047,0.004181
1.321044,1.278862,0.007312,0.004136
1.322327,1.280395,0.007520,0.004139
1.323259,1.281679,0.007685,0.004142
1.323679,1.283792,0.007793,0.004195
1.324988,1.285903,0.007845,0.004151
1.327869,1.286938,0.008055,0.004300
1.328184,1.288691,0.008424,0.004351
1.329851,1.290179,0.008647,0.004404
1.331306,1.291876,0.008815,0.004456
1.332606,1.294023,0.008982,0.004509
1.334019,1.295839,0.009193,0.004707
1.334961,1.298404,0.009403,0.004856
1.335554,1.299752,0.009730,0.004908
1.337134,1.301520,0.009782,0.004913
1.337433,1.302159,0.009848,0.005015
1.338543,1.303476,0.009915,0.005213
1.340040,1.305302,0.010084,0.005363
1.341449,1.306996,0.010194,0.005563
1.343006,1.308386,0.010202,0.005666
